date,open,high,low,close,volume
1690464600,459.02,459.44,451.55,452.49,92194400
1690551000,455.88,457.78,452.49,456.92,80011800
1690810200,457.41,458.16,456.05,457.79,62040400
1690896600,456.27,457.25,455.49,456.48,55291500
1690983000,453.25,453.52,449.35,450.13,93933400
1691069400,448.04,450.79,447.37,448.84,64276100
1691155800,450.72,452.90,446.27,446.81,100128900
1691415000,448.71,450.87,447.99,450.71,58357500
1691501400,448.08,450.70,445.27,448.75,71361300
1691587800,449.03,449.20,444.96,445.75,78789600
1691674200,448.19,451.70,444.70,445.91,93005500
1691760600,443.97,446.70,443.35,445.65,68690900
1692019800,444.70,448.11,444.38,448.11,47867400
1692106200,446.27,446.64,442.30,442.89,75707500
1692192600,442.46,444.18,439.53,439.64,80107200
1692279000,441.16,441.43,435.75,436.29,95711300
1692365400,433.37,437.57,433.01,436.50,98852000
1692624600,437.55,440.11,435.32,439.34,68719000
1692711000,441.18,441.18,437.57,438.15,64994200
1692797400,439.25,443.67,439.10,443.03,68441000
1692883800,444.69,445.22,436.86,436.89,88517300
1692970200,438.68,441.30,435.00,439.97,102325100
1693229400,442.24,443.40,439.97,442.76,61595400
1693315800,442.65,449.45,442.46,449.16,83081900
1693402200,449.51,451.67,448.78,451.01,69053900
1693488600,451.65,452.83,450.16,450.35,66084600
1693575000,453.17,453.67,449.68,451.19,58944100
1693920600,450.73,451.06,449.17,449.24,55166200
1694007000,448.40,448.51,443.81,446.22,70758500
1694093400,443.11,445.55,442.75,444.85,70355400
1694179800,444.90,447.11,444.53,445.52,61659700
1694439000,448.24,448.77,446.47,448.45,60180100
1694525400,446.95,448.53,445.39,445.99,67565400
1694611800,446.22,447.71,445.08,446.51,60199300
1694698200,449.07,451.08,447.72,450.36,83430800
1694784600,447.14,447.48,442.92,443.37,111848900
1695043800,443.05,444.97,442.56,443.63,55752200
1695130200,442.68,443.29,439.94,442.71,66514600
1695216600,444.01,444.44,438.43,438.64,82562600
1695303000,435.70,435.97,431.23,431.39,104095800
