date,close
1514903400,158.49
1514989800,160.03
1515076200,160.31
1515162600,161.92
1515421800,162.55
1515508200,162.56
1515594600,162.18
1515681000,163.29
1515767400,164.49
1516113000,164.02
1516199400,165.79
1516285800,165.82
1516372200,166.34
1516631400,168.12
1516717800,169.51
1516804200,168.41
1516890600,168.35
1516977000,170.93
1517236200,170.10
1517322600,168.70
1517409000,169.40
1517495400,167.96
1517581800,164.61
1517841000,158.12
1517927400,162.31
1518013800,160.21
1518100200,153.45
1518186600,156.10
1518445800,158.87
1518532200,159.69
1518618600,162.68
1518705000,165.70
1518791400,164.96
1519137000,165.29
1519223400,164.82
1519309800,164.80
1519396200,168.17
1519655400,170.40
1519741800,168.29
1519828200,167.21
1519914600,164.48
1520001000,165.99
1520260200,167.83
1520346600,168.54
1520433000,168.93
1520519400,169.86
1520605800,173.16
1520861400,174.08
1520947800,171.71
1521034200,171.68
1521120600,171.53
1521207000,171.02
1521466200,167.10
1521552600,167.65
1521639000,166.92
1521725400,162.80
1521811800,158.51
1522071000,164.40
1522157400,159.08
1522243800,157.25
1522330200,160.13
1522675800,155.51
1522762200,157.26
1522848600,159.74
1522935000,160.65
1523021400,156.63
1523280600,157.73
1523367000,161.21
1523453400,160.28
1523539800,162.21
1523626200,161.37
1523885400,162.60
1523971800,166.10
1524058200,166.44
1524144600,164.91
1524231000,162.30
1524490200,161.89
1524576600,158.46
1524663000,158.65
1524749400,161.99
1524835800,162.09
1525095000,160.94
1525181400,162.78
1525267800,161.82
1525354200,161.80
1525440600,164.87
1525699800,166.24
1525786200,166.07
1525872600,167.88
1525959000,169.62
1526045400,169.46
1526304600,169.75
1526391000,167.87
1526477400,168.98
1526563800,168.33
1526650200,167.46
1526909400,168.40
1526995800,168.18
1527082200,169.60
1527168600,169.55
1527255000,169.72
1527600600,168.97
1527687000,170.18
1527773400,170.07
1527859800,172.74
1528119000,174.30
1528205400,174.84
1528291800,175.86
1528378200,174.43
1528464600,174.44
1528723800,174.91
1528810200,175.83
1528896600,175.82
1528983000,177.60
1529069400,176.98
1529328600,176.50
1529415000,176.00
1529501400,177.25
1529587800,175.71
1529674200,175.32
1529933400,171.37
1530019800,172.07
1530106200,169.73
1530192600,171.19
1530279000,171.65
1530538200,172.80
1530624600,170.80
1530797400,172.92
1530883800,175.61
1531143000,177.19
1531229400,177.32
1531315800,176.42
1531402200,179.46
1531488600,179.61
1531747800,179.18
1531834200,180.27
1531920600,179.93
1532007000,179.03
1532093400,178.99
1532352600,179.56
1532439000,180.30
1532525400,182.82
1532611800,180.05
1532698200,177.62
1532957400,175.11
1533043800,176.45
1533130200,177.12
1533216600,179.53
1533303000,180.08
1533562200,181.14
1533648600,181.80
1533735000,182.02
1533821400,181.91
1533907800,180.52
1534167000,180.32
1534253400,181.45
1534339800,179.23
1534426200,179.82
1534512600,179.86
1534771800,179.70
1534858200,180.36
1534944600,181.06
1535031000,180.80
1535117400,182.48
1535376600,184.34
1535463000,184.61
1535549400,186.74
1535635800,186.41
1535722200,186.65
1536067800,185.85
1536154200,183.45
1536240600,181.81
1536327000,181.11
1536586200,181.72
1536672600,183.12
1536759000,182.58
1536845400,184.53
1536931800,183.99
1537191000,181.34
1537277400,182.84
1537363800,182.70
1537450200,184.72
1537536600,183.71
1537795800,183.89
1537882200,184.14
1537968600,184.27
1538055000,185.83
1538141400,185.79
1538400600,186.17
1538487000,185.75
1538573400,185.95
1538659800,182.38
1538746200,180.15
1539005400,179.05
1539091800,179.63
1539178200,171.73
1539264600,169.60
1539351000,174.32
1539610200,172.21
1539696600,177.22
1539783000,177.29
1539869400,173.18
1539955800,173.02
1540215000,173.91
1540301400,173.27
1540387800,165.34
1540474200,171.06
1540560600,166.66
1540819800,163.23
1540906200,165.92
1540992600,169.82
1541079000,172.06
1541165400,169.38
1541428200,168.96
1541514600,170.24
1541601000,175.58
1541687400,174.46
1541773800,171.52
1542033000,166.33
1542119400,166.47
1542205800,165.20
1542292200,168.09
1542378600,167.50
1542637800,162.06
1542724200,159.16
1542810600,160.37
1542983400,159.21
1543242600,162.89
1543329000,163.44
1543415400,168.70
1543501800,168.15
1543588200,169.37
1543847400,172.33
1543933800,165.72
1544106600,166.89
1544193000,161.38
1544452200,163.07
1544538600,163.61
1544625000,165.05
1544711400,165.10
1544797800,161.08
1545057000,157.43
1545143400,158.42
1545229800,154.53
1545316200,152.29
1545402600,147.57
1545661800,143.50
1545834600,152.46
1545921000,153.05
1546007400,152.97
1546266600,154.26
1546439400,154.88
1546525800,149.82
1546612200,156.23
1546871400,158.09
1546957800,159.52
1547044200,160.82
1547130600,161.28
1547217000,160.69
1547476200,159.27
1547562600,162.38
1547649000,162.35
1547735400,163.63
1547821800,165.25
1548167400,161.94
1548253800,162.15
1548340200,163.20
1548426600,165.15
1548685800,163.11
1548772200,161.57
1548858600,165.68
1548945000,168.16
1549031400,167.45
1549290600,169.53
1549377000,171.03
1549463400,170.52
1549549800,168.23
1549636200,168.56
1549895400,168.40
1549981800,170.89
1550068200,171.01
1550154600,171.22
1550241000,171.94
1550586600,172.28
1550673000,172.25
1550759400,171.62
1550845800,172.89
1551105000,173.52
1551191400,173.70
1551277800,173.59
1551364200,173.19
1551450600,174.39
1551709800,174.42
1551796200,174.55
1551882600,173.56
1551969000,171.43
1552055400,171.17
1552311000,174.73
1552397400,175.69
1552483800,177.01
1552570200,176.71
1552656600,178.35
1552915800,178.45
1553002200,179.05
1553088600,179.76
1553175000,182.57
1553261400,178.56
1553520600,178.22
1553607000,179.05
1553693400,177.90
1553779800,178.31
1553866200,179.66
1554125400,182.04
1554211800,182.73
1554298200,183.78
1554384600,183.71
1554471000,184.66
1554730200,185.13
1554816600,184.48
1554903000,185.47
1554989400,185.03
1555075800,185.83
1555335000,185.86
1555421400,186.50
1555507800,187.15
1555594200,187.39
1555939800,187.92
1556026200,190.31
1556112600,189.71
1556199000,190.48
1556285400,190.65
1556544600,191.02
1556631000,189.54
1556717400,188.93
1556803800,188.11
1556890200,191.11
1557149400,189.94
1557235800,186.24
1557322200,185.77
1557408600,184.77
1557495000,185.00
1557754200,178.58
1557840600,180.54
1557927000,183.09
1558013400,184.93
1558099800,183.04
1558359000,179.95
1558445400,181.83
1558531800,181.02
1558618200,178.25
1558704600,178.16
1559050200,177.49
1559136600,176.03
1559223000,176.77
1559309400,173.95
1559568600,170.12
1559655000,174.91
1559741400,176.21
1559827800,177.61
1559914200,181.04
1560173400,183.15
1560259800,183.40
1560346200,182.34
1560432600,183.42
1560519000,182.64
1560778200,183.74
1560864600,186.41
1560951000,187.11
1561037400,188.85
1561123800,188.57
1561383000,188.16
1561469400,184.93
1561555800,185.79
1561642200,186.50
1561728600,186.74
1561987800,189.26
1562074200,190.01
1562160600,191.44
1562333400,191.05
1562592600,189.71
1562679000,190.66
1562765400,192.56
1562851800,192.42
1562938200,193.53
1563197400,194.15
1563283800,193.15
1563370200,192.20
1563456600,192.42
1563543000,191.01
1563802200,192.53
1563888600,193.79
1563975000,195.15
1564061400,193.30
1564147800,195.29
1564407000,194.62
1564493400,193.78
1564579800,191.10
1564666200,190.15
1564752600,187.35
1565011800,180.73
1565098200,183.26
1565184600,184.25
1565271000,188.26
1565357400,186.49
1565616600,184.35
1565703000,188.39
1565789400,182.76
1565875800,182.55
1565962200,185.48
1566221400,188.43
1566307800,186.97
1566394200,188.63
1566480600,188.02
1566567000,182.07
1566826200,184.82
1566912600,184.43
1566999000,185.09
1567085400,187.92
1567171800,187.47
1567517400,185.65
1567603800,188.33
1567690200,191.78
1567776600,191.59
1568035800,191.19
1568122200,190.64
1568208600,192.43
1568295000,193.23
1568381400,192.54
1568640600,191.68
1568727000,192.60
1568813400,192.52
1568899800,192.84
1568986200,190.80
1569245400,190.50
1569331800,187.97
1569418200,190.08
1569504600,189.38
1569591000,187.03
1569850200,188.81
1569936600,187.27
1570023000,184.05
1570109400,186.07
1570195800,188.81
1570455000,188.24
1570541400,185.42
1570627800,187.23
1570714200,188.68
1570800600,191.11
1571059800,191.09
1571146200,193.52
1571232600,193.04
1571319000,193.55
1571405400,191.69
1571664600,193.39
1571751000,191.85
1571837400,192.22
1571923800,194.09
1572010200,195.64
1572269400,197.57
1572355800,196.04
1572442200,196.99
1572528600,197.08
1572615000,198.87
1572877800,200.10
1572964200,200.21
1573050600,199.76
1573137000,200.43
1573223400,201.23
1573482600,200.96
1573569000,201.54
1573655400,201.59
1573741800,201.43
1573828200,202.91
1574087400,203.07
1574173800,203.37
1574260200,202.15
1574346600,201.70
1574433000,201.83
1574692200,204.22
1574778600,204.61
1574865000,206.04
1575037800,205.10
1575297000,203.00
1575383400,201.41
1575469800,202.43
1575556200,202.83
1575642600,205.00
1575901800,204.07
1575988200,203.90
1576074600,204.98
1576161000,206.51
1576247400,207.19
1576506600,209.27
1576593000,209.39
1576679400,209.55
1576765800,210.86
1576852200,211.71
1577111400,211.81
1577197800,211.92
1577370600,213.79
1577457000,213.61
1577716200,212.21
1577802600,212.61
1577975400,216.16
1578061800,214.18
1578321000,215.56
1578407400,215.53
1578493800,217.15
1578580200,218.99
1578666600,218.43
1578925800,220.95
1579012200,220.08
1579098600,220.17
1579185000,222.28
1579271400,223.38
1579617000,223.28
1579703400,223.87
1579789800,224.59
1579876200,222.70
1580135400,218.10
1580221800,221.45
1580308200,221.81
1580394600,222.60
1580481000,219.07
1580740200,222.38
1580826600,227.47
1580913000,228.22
1580999400,230.19
1581085800,229.20
1581345000,231.97
1581431400,232.01
1581517800,234.27
1581604200,233.97
1581690600,234.64
1582036200,234.73
1582122600,236.98
1582209000,234.78
1582295400,230.27
1582554600,221.39
1582641000,215.37
1582727400,216.48
1582813800,205.64
1582900200,205.80
1583159400,216.42
1583245800,209.48
1583332200,218.22
1583418600,211.59
1583505000,208.02
1583760600,193.57
1583847000,204.11
1583933400,195.22
1584019800,177.32
1584106200,192.34
1584365400,169.30
1584451800,182.14
1584538200,176.60
1584624600,177.66
1584711000,170.70
1584970200,170.46
1585056600,183.66
1585143000,182.30
1585229400,191.90
1585315800,185.30
1585575000,192.04
1585661400,190.40
1585747800,182.31
1585834200,186.01
1585920600,183.37
1586179800,196.48
1586266200,196.40
1586352600,200.57
1586439000,200.86
1586784600,203.03
1586871000,211.86
1586957400,209.43
1587043800,213.25
1587130200,215.29
1587389400,212.74
1587475800,204.89
1587562200,210.97
1587648600,210.52
1587735000,213.84
1587994200,215.56
1588080600,211.50
1588167000,219.00
1588253400,218.91
1588339800,212.74
1588599000,215.22
1588685400,217.66
1588771800,219.00
1588858200,221.82
1588944600,224.86
1589203800,226.87
1589290200,222.12
1589376600,219.34
1589463000,221.83
1589549400,223.27
1589808600,227.43
1589895000,226.86
1589981400,231.39
1590067800,228.87
1590154200,229.66
1590499800,229.04
1590586200,230.29
1590672600,229.99
1590759000,233.36
1591018200,234.06
1591104600,235.63
1591191000,236.69
1591277400,235.03
1591363800,239.69
1591623000,241.55
1591709400,243.30
1591795800,246.22
1591882200,234.02
1591968600,235.88
1592227800,238.75
1592314200,242.85
1592400600,243.62
1592487000,244.28
1592573400,244.24
1592832600,246.74
1592919000,248.84
1593005400,243.71
1593091800,246.03
1593178200,240.22
1593437400,242.84
1593523800,247.60
1593610200,250.49
1593696600,252.19
1594042200,258.39
1594128600,256.61
1594215000,259.99
1594301400,262.18
1594387800,263.97
1594647000,258.54
1594733400,260.37
1594819800,260.90
1594906200,259.12
1594992600,259.42
1595251800,266.78
1595338200,264.00
1595424600,264.93
1595511000,258.01
1595597400,255.56
1595856600,260.12
1595943000,256.81
1596029400,259.77
1596115800,261.13
1596202200,265.79
1596461400,269.38
1596547800,270.38
1596634200,271.05
1596720600,274.64
1596807000,271.47
1597066200,270.31
1597152600,265.19
1597239000,271.86
1597325400,272.48
1597411800,272.16
1597671000,275.32
1597757400,277.97
1597843800,276.10
1597930200,279.93
1598016600,281.87
1598275800,283.63
1598362200,285.86
1598448600,291.96
1598535000,291.05
1598621400,292.53
1598880600,294.88
1598967000,299.92
1599053400,302.76
1599139800,287.41
1599226200,283.58
1599571800,269.95
1599658200,277.88
1599744600,272.34
1599831000,270.45
1600090200,275.16
1600176600,279.06
1600263000,274.61
1600349400,270.32
1600435800,266.87
1600695000,267.51
1600781400,272.48
1600867800,264.16
1600954200,265.39
1601040600,271.56
1601299800,277.20
1601386200,275.95
1601472600,277.84
1601559000,282.25
1601645400,274.31
1601904600,280.16
1601991000,275.16
1602077400,279.92
1602163800,281.41
1602250200,285.71
1602509400,294.53
1602595800,294.52
1602682200,292.06
1602768600,290.10
1602855000,288.51
1603114200,283.80
1603200600,284.41
1603287000,284.19
1603373400,284.18
1603459800,284.74
1603719000,280.47
1603805400,282.66
1603891800,271.64
1603978200,276.39
1604064600,269.38
1604327400,269.98
1604413800,274.65
1604500200,286.91
1604586600,294.39
1604673000,294.61
1604932200,288.59
1605018600,283.42
1605105000,289.76
1605191400,288.40
1605277800,290.93
1605537000,293.20
1605623400,292.27
1605709800,290.11
1605796200,292.38
1605882600,290.38
1606141800,290.39
1606228200,294.47
1606314600,296.28
1606487400,299.01
1606746600,299.62
1606833000,303.46
1606919400,303.85
1607005800,304.28
1607092200,305.52
1607351400,307.25
1607437800,308.29
1607524200,301.31
1607610600,302.52
1607697000,301.85
1607956200,304.04
1608042600,307.29
1608129000,308.98
1608215400,311.00
1608301800,310.06
1608561000,308.92
1608647400,309.76
1608733800,308.20
1608820200,309.56
1609165800,312.68
1609252200,312.96
1609338600,312.97
1609425000,313.74
1609770600,309.31
1609857000,311.86
1609943400,307.54
1610029800,314.98
1610116200,319.03
1610375400,314.42
1610461800,313.92
1610548200,316.04
1610634600,314.35
1610721000,311.86
1611066600,316.41
1611153000,323.77
1611239400,326.36
1611325800,325.42
1611585000,328.11
1611671400,328.59
1611757800,319.43
1611844200,321.32
1611930600,314.56
1612189800,322.42
1612276200,327.68
1612362600,326.38
1612449000,330.24
1612535400,331.36
1612794600,333.58
1612881000,333.51
1612967400,332.75
1613053800,334.58
1613140200,336.45
1613485800,335.54
1613572200,333.93
1613658600,332.47
1613745000,331.02
1614004200,322.44
1614090600,321.48
1614177000,324.13
1614263400,312.83
1614349800,314.14
1614609000,323.59
1614695400,318.40
1614781800,309.16
1614868200,304.10
1614954600,308.68
1615213800,299.94
1615300200,311.77
1615386600,310.88
1615473000,318.04
1615559400,315.46
1615815000,318.83
1615901400,320.58
1615987800,321.90
1616074200,312.04
1616160600,313.14
1616419800,318.61
1616506200,317.22
1616592600,311.87
1616679000,311.33
1616765400,316.00
1617024600,315.91
1617111000,314.32
1617197400,319.13
1617283800,324.57
1617629400,331.05
1617715800,330.82
1617802200,331.62
1617888600,335.08
1617975000,337.11
1618234200,336.67
1618320600,340.60
1618407000,336.51
1618493400,341.61
1618579800,342.01
1618839000,338.88
1618925400,336.41
1619011800,339.29
1619098200,335.20
1619184600,339.42
1619443800,341.63
1619530200,340.15
1619616600,339.00
1619703000,340.22
1619789400,337.99
1620048600,336.19
1620135000,330.14
1620221400,329.03
1620307800,331.51
1620394200,334.20
1620653400,325.76
1620739800,325.31
1620826200,316.89
1620912600,319.34
1620999000,326.39
1621258200,324.41
1621344600,322.22
1621431000,322.59
1621517400,328.83
1621603800,327.01
1621863000,332.51
1621949400,332.97
1622035800,334.13
1622122200,332.88
1622208600,333.93
1622554200,332.82
1622640600,333.47
1622727000,330.00
1622813400,335.60
1623072600,336.60
1623159000,336.76
1623245400,336.84
1623331800,340.35
1623418200,341.24
1623677400,344.51
1623763800,342.26
1623850200,341.01
1623936600,345.34
1624023000,342.63
1624282200,344.36
1624368600,347.57
1624455000,347.74
1624541400,349.89
1624627800,349.46
1624887000,353.71
1624973400,354.99
1625059800,354.43
1625146200,354.57
1625232600,358.64
1625578200,360.19
1625664600,360.95
1625751000,358.77
1625837400,361.01
1626096600,362.42
1626183000,362.42
1626269400,363.07
1626355800,360.52
1626442200,357.60
1626701400,354.67
1626787800,358.79
1626874200,361.56
1626960600,363.95
1627047000,368.20
1627306200,368.49
1627392600,364.43
1627479000,365.83
1627565400,366.48
1627651800,364.57
1627911000,364.60
1627997400,366.81
1628083800,367.34
1628170200,369.67
1628256600,368.05
1628515800,368.73
1628602200,366.84
1628688600,366.21
1628775000,367.53
1628861400,368.82
1629120600,368.98
1629207000,365.73
1629293400,362.21
1629379800,363.96
1629466200,367.73
1629725400,373.23
1629811800,374.37
1629898200,374.80
1629984600,372.42
1630071000,376.04
1630330200,380.26
1630416600,379.95
1630503000,380.58
1630589400,380.40
1630675800,381.57
1631021400,382.11
1631107800,380.78
1631194200,379.47
1631280600,376.59
1631539800,376.33
1631626200,375.26
1631712600,378.05
1631799000,378.31
1631885400,373.83
1632144600,365.70
1632231000,366.15
1632317400,369.57
1632403800,372.98
1632490200,373.33
1632749400,370.35
1632835800,359.87
1632922200,359.28
1633008600,357.96
1633095000,360.18
1633354200,352.62
1633440600,357.38
1633527000,359.67
1633613400,362.97
1633699800,361.16
1633959000,358.39
1634045400,357.14
1634131800,360.00
1634218200,366.63
1634304600,368.94
1634563800,372.65
1634650200,375.47
1634736600,374.98
1634823000,377.27
1634909400,374.10
1635168600,377.93
1635255000,379.12
1635341400,380.00
1635427800,384.22
1635514200,386.11
1635773400,387.43
1635859800,389.05
1635946200,393.18
1636032600,398.22
1636119000,398.60
1636381800,398.06
1636468200,395.32
1636554600,389.51
1636641000,390.59
1636727400,394.70
1636986600,394.61
1637073000,397.42
1637159400,397.63
1637245800,401.75
1637332200,403.99
1637591400,399.30
1637677800,397.48
1637764200,398.76
1637937000,391.20
1638196200,399.69
1638282600,393.82
1638369000,387.12
1638455400,389.91
1638541800,383.13
1638801000,386.20
1638887400,397.83
1638973800,399.61
1639060200,393.73
1639146600,398.01
1639405800,392.26
1639492200,388.20
1639578600,397.05
1639665000,386.84
1639751400,384.91
1640010600,380.69
1640097000,389.21
1640183400,393.95
1640269800,396.92
1640615400,403.48
1640701800,401.61
1640788200,401.55
1640874600,400.35
1640961000,397.85
1641220200,401.68
1641306600,396.47
1641393000,384.29
1641479400,384.02
1641565800,379.86
1641825000,380.11
1641911400,385.82
1641997800,387.35
1642084200,377.66
1642170600,380.01
1642516200,370.55
1642602600,366.48
1642689000,361.72
1642775400,351.69
1643034600,353.30
1643121000,345.11
1643207400,344.57
1643293800,341.10
1643380200,351.80
1643639400,363.05
1643725800,365.52
1643812200,368.49
1643898600,353.55
1643985000,358.01
1644244200,355.13
1644330600,359.12
1644417000,366.73
1644503400,358.43
1644589800,347.06
1644849000,347.49
1644935400,356.13
